# translate_merged.txt — non-Catalan text in the Biblioteca codebase
#
# Auto-merged from translate.txt (comment/string inventory) and
# translate1.txt (identifier / string-suggestion plan). Both files
# are kept untouched; this is the unified single source of truth.
#
# TSV columns:
#   KIND      COMMENT_BLOCK | COMMENT_LINE | STRING | IDENTIFIER | LICENSE_HEADER
#   FILE      source path relative to repo root
#   LINE      line number, or a range (e.g. 5-8)
#   LANG      en | mixed | section-header | ca   (blank for IDENTIFIER rows)
#   ORIGINAL  the non-Catalan text as it appears in source
#   SUGGESTED proposed Catalan form, or "-" if none / "keep" if no change
#   NOTES     context / occurrence counts / edge-case flags
#
# Meta sections (SUMMARY / RENAMES / JUDGMENT / FILE INVENTORY) from
# translate1.txt are preserved verbatim in the ## META block at the
# bottom of this file.
#
# Filter examples:
#   rg -F $'\tIDENTIFIER\t' translate_merged.txt
#   rg '^STRING\t' translate_merged.txt

KIND	FILE	LINE	LANG	ORIGINAL	SUGGESTED	NOTES
COMMENT_BLOCK	src/presentacio/detalles/vista/DialegEtiquetesLlibre.java	31	en	/** * Dialog for managing the tags assigned to a single book. * <p> * Unlike {@link presentacio.detalles.vista.LlistesDelLlibreDialog}, which defers * shelf-membership changes until the user clicks OK/Save, this dialog applies every * tag add/remove operation immediately (via {@link presentacio.detalles.control.TagsDelLlibreControl}). * The immediate-persist model is chosen because tag operations are lightweight single * many-to-many rows, whereas shelf membership also carries per-book rating and read-state * that benefit from batch editing. */	-	
STRING	src/presentacio/detalles/vista/GuardarLlibresDialogo.java	162	mixed	YYYY-MM-DD	-	
COMMENT_BLOCK	src/presentacio/detalles/vista/UtilitatsComboEntitat.java	7	en	/** * Shared combo-reload logic for entity selection dialogs (shelves, tags, etc.). * Preserves the previously selected item by id after reloading the model. */	-	
COMMENT_BLOCK	src/presentacio/detalles/vista/UtilitatsComboEntitat.java	15	en	/** * Reloads a JComboBox from a fresh entity list, restoring the previously * selected item by its id. * * @param <E> entity type displayed in the combo * @param combo the combo to reload * @param items the full list of entities (fresh from domain) * @param idExtractor function returning the entity's numeric id */	-	
COMMENT_BLOCK	src/presentacio/galeria/FabricantTargetesCoberta.java	35	en	/** * Builds the visual card panels that fill the gallery. * * <p>Each card owns its own paint path (card body, footer, progress bar, * stars) and is wired to a {@link Listener} so the host panel can stay * in sync with selection / focus / open events. * * <p>The card receives the {@link CoverImageService} so async image loads * update the card's paint reference on the EDT. */	-	
COMMENT_BLOCK	src/presentacio/galeria/FabricantTargetesCoberta.java	62	en	/** * Host-side state + callbacks shared by every card built by this factory. * * <p>Replaces the former 7-method {@code Listener} interface (tot.txt MEDIUM * finding): the host ({@code GaleriaCobertesPanel}) builds a single * {@code CardHost} that captures its live selection / focus state plus * three callback consumers, and passes it to every card. The card's * mouse adapter reads {@link #selectedISBNs()} / {@link #focusedIdx()} / * {@link #currentLlibres()} for read-only access, mutates * {@link #focusedIdx()} via the int[] wrapper, and dispatches * {@link #onCardClicked}, {@link #onCardRightClicked}, and * {@link #onSelectionMutated} on user input. * * <p>The {@code int[]} wrapper for {@code focusedIdx} is the simplest * mutable-int carrier that survives both lambda capture and per-card * mouse-adapter mutation without resorting to {@code AtomicInteger}. */	-	
COMMENT_BLOCK	src/presentacio/galeria/FabricantTargetesCoberta.java	156	en	/** * Read-only snapshot of everything {@link #paintCard} needs to draw a * card. Carries the live references to {@code imgRef} and {@code hov} * so the image-loader / mouse-Entered mutations are visible on the * next paint. */	-	
COMMENT_BLOCK	src/presentacio/galeria/FabricantTargetesCoberta.java	172	en	/** * Static card paint — extracted from the anonymous JPanel's * paintComponent (per the tot.txt MEDIUM finding). All drawing * parameters come from the {@link CardState} record; the only * host interaction is the selection check. Testable in * isolation by constructing a CardState and a mock CardHost. */	-	
COMMENT_BLOCK	src/presentacio/galeria/FabricantTargetesCoberta.java	230	en	/** * Static mouse adapter — extracted from the inline MouseAdapter * (per the tot.txt MEDIUM finding). Handles hover repaints and * selection / right-click / double-click. The adapter is stateless * beyond the references it captures at construction. */	-	
COMMENT_BLOCK	src/presentacio/galeria/PopupZoomCoberta.java	20	en	/** * Hover-zoom popup shown next to a gallery card after a short delay. * * <p>The popup is a small JPanel added to the root pane's {@link JLayeredPane#POPUP_LAYER}. * It is owned by the gallery: only one popup can be visible at a time, and * it is removed when the host hides it (mouse exit, theme switch, list update, * shutdown). */	-	
COMMENT_BLOCK	src/presentacio/galeria/PopupZoomCoberta.java	40	en	/** * Schedule a zoom popup for {@code card}. The popup is shown * {@value #DELAY_MS} ms after the call (debounced — repeated calls reset * the timer). The image must already be in the {@link CoverImageService} * cache; if not, this call is a no-op. */	-	
COMMENT_BLOCK	src/presentacio/galeria/PopupZoomCoberta.java	53	en	/** Cancel any pending show; remove the overlay if visible. */	-	
COMMENT_BLOCK	src/presentacio/galeria/ServeiImatgesCoberta.java	21	en	/** * Async loader + LRU cache of pre-scaled cover images. * * <p>Keyed by {@link Llibre#getISBN()}. The cache value is the image already * scaled to the requested card dimensions, so the paint path can blit 1:1 * without per-frame scaling work. * * <p>Owns the single-threaded loader pool, the in-flight set, and the * crop-scale math. All access from the EDT is via {@link #submit(Llibre, int, int, Runnable)}; * background loading and cache mutation run on the executor, with the * repaint callback marshalled back to the EDT. * * <p>The LRU is protected by a {@link ReentrantReadWriteLock} so EDT reads * (the paint path, dominant) run concurrently while writes (cache miss → * load) take an exclusive lock. The previous {@code Collections.synchronizedMap} * wrapper serialised every {@code get()} against every other {@code get()}, * which stalled the EDT on a 200-card repaint (per the tot.txt LOW finding). */	-	
COMMENT_BLOCK	src/presentacio/galeria/ServeiImatgesCoberta.java	73	en	/** * Return the cached image for {@code isbn} at the current zoom, or {@code null} * if not yet loaded. The caller (card paint) must tolerate a {@code null} * return — the loader's onLoaded callback will repaint. Read-locked so * concurrent EDT repaints on a 200-card gallery do not serialise. */	-	
COMMENT_BLOCK	src/presentacio/galeria/ServeiImatgesCoberta.java	88	en	/** * Invalidate all cached images. Called when the zoom level changes * (pre-scaled images are now the wrong size) or on theme switch * if the gradient palette needs to be re-applied. */	-	
COMMENT_BLOCK	src/presentacio/galeria/ServeiImatgesCoberta.java	103	en	/** * Schedule background load + crop-scale for {@code l}. The {@code onLoaded} * callback runs on the EDT after the image lands in the cache (or the * load fails). The callback is also fired immediately if the image is * already cached, so callers can treat it as "image is ready, please repaint". */	-	
COMMENT_BLOCK	src/presentacio/galeria/ServeiImatgesCoberta.java	138	en	/** Read-locked containment check (used by submit() before scheduling). */	-	
COMMENT_BLOCK	src/presentacio/listener/EnActualizarBBDD.java	5	en	/** * Composite listener for book insert/update/delete events. * * <p>Merges the two parent contracts ({@link OnLlibreUpdate}, * {@link OnLlibreDelete}) so a presenter can subscribe to both * with a single field. Implementers must override * {@link OnLlibreUpdate#onBookUpdated} and * {@link OnLlibreDelete#onBookDeleted} (or use a default * implementation through a subclass). * * <p>Previously this interface also exposed a Catalan-named * alias ({@code actualitzarLlibre} / {@code eliminarLlibre}) * whose defaults delegated back to the English names, forming * a self-referential cycle that would loop forever if a * subclass overrode neither side. The alias has been removed: * the English names are the only contract, and the only * implementer in the codebase ({@code MainFrameControl}) * already overrides them. */	-	
COMMENT_BLOCK	src/presentacio/listener/OnLlibreDelete.java	5	en	/** UI callback when a book is deleted. */	-	
COMMENT_BLOCK	src/presentacio/listener/OnLlibreDelete.java	16	en	/** Cancellable/vetoed wrapper used by presenters that want to ask * listeners whether a delete should proceed. Created speculatively; * exercised by the test suite ({@code deleteEventCancellableVeto}, * {@code deleteEventNonCancellable}). */	-	
COMMENT_BLOCK	src/presentacio/listener/OnLlibreUpdate.java	5	en	/** UI callback after a book is created or updated. */	-	
COMMENT_BLOCK	src/presentacio/renderers/LlegitCheckBoxEditor.java	16	en	/** * Cell editor for the "llegit" column. Only persists the {@code llegit} * flag — all other fields on the loaded {@code Llibre} are stale * (the table model only loads the light row, not descripcio/notes). * The user is expected to open the details dialog (which calls * {@code loadHeavyFields}) before editing the read flag if they want * the other fields refreshed (per the tot.txt MEDIUM finding). */	-	
COMMENT_BLOCK	src/presentacio/renderers/SearchHighlightRenderer.java	15	en	/** Cached set reference — refreshed via {@link #setLoanedISBNs(Set)} from * {@link presentacio.TableController} whenever the host's * {@code state.loanedISBNs} is reassigned. Avoids the per-cell * {@code Supplier.get()} dispatch the previous API required (the * tot.txt MEDIUM finding flagged 10 000 lambda calls per repaint). */	-	

# --- from translate1.txt (330 rows) ---
IDENTIFIER	src/interficie/BookReader.java	7		BookReader (interface)	LectorLlibre	occ=7 (also referenced in: InMemoryBibliotecaReader, LlibreMapper, ServerConect, Configuracio, RenderitzadorCellaCoberta, AjudaEstadistiques, LlibreFormBinder, …) Base read interface over Llibre. Method names inside (obtenirLlibre, getSize, existsLlibre, get10Llibres, get100Llibres, maxIndex100Llibres, obtenirRecentlyAdded, esLargeLibrary, comptarLlibresDB, obtenirLlibresPage, aplicarFiltres, cercarLlibresSQL, obtenirLlibreBlob) are mostly Catalan — only the interface name is English.
IDENTIFIER	src/interficie/BookWriter.java	5		BookWriter (interface extends BookReader)	EscritorLlibre	occ=6 (also in: ControladorDomini, DelegatLlibre, ServeiCoberta, GuardarLlibresDialogoControl, AjudaEstadistiques, README.md)
IDENTIFIER	src/interficie/LoanReader.java	8		LoanReader (interface)	LectorPrestec	occ=2 (also in: BibliotecaReader)
IDENTIFIER	src/interficie/LoanWriter.java	3		LoanWriter (interface extends LoanReader)	EscritorPrestec	occ=1
IDENTIFIER	src/interficie/ShelfReader.java	9		ShelfReader (interface)	LectorPrestatgeria	occ=1
IDENTIFIER	src/interficie/ShelfWriter.java	5		ShelfWriter (interface extends ShelfReader)	EscritorPrestatgeria	occ=1
IDENTIFIER	src/interficie/TagReader.java	8		TagReader (interface)	LectorEtiqueta	occ=1
IDENTIFIER	src/interficie/TagWriter.java	5		TagWriter (interface extends TagReader)	EscritorEtiqueta	occ=1
IDENTIFIER	src/interficie/BibliotecaReader.java	7		BibliotecaReader (interface)	LectorBiblioteca	occ=1 Compound already in Catalan; flag only the "Reader" suffix.
IDENTIFIER	src/interficie/BibliotecaWriter.java	24		BibliotecaWriter (interface)	EscritorBiblioteca	occ=1
IDENTIFIER	src/interficie/BibliotecaAdmin.java	10		BibliotecaAdmin (interface)	AdministradorBiblioteca	occ=1
IDENTIFIER	src/interficie/InMemoryBibliotecaReader.java	21		InMemoryBibliotecaReader (class)	LectorBibliotecaEnMemoria	occ=1 Used in tests. English triple-word name. ### Identifiers in src/presentacio/
IDENTIFIER	src/presentacio/SplashScreen.java	12		SplashScreen (class)	PantallaInici / PantallaCarrega	occ=1 Pure-English name for the loading splash dialog.
IDENTIFIER	src/presentacio/LoadingDialog.java	7		LoadingDialog (class extends JDialog)	DialegCarrega	occ=1
IDENTIFIER	src/presentacio/PaginationView.java	6		PaginationView (class)	VistaPaginacio	occ=1
IDENTIFIER	src/presentacio/PaginationModel.java	4		PaginationModel (class)	ModelPaginacio	occ=1
IDENTIFIER	src/presentacio/LlistaTableModel.java	15		LlistaTableModel (class)	ModelTaulaLlista	occ=1 "Table" is a loanword commonly accepted in Catalan, "Llista" is Catalan. The class itself is mostly Catalan. Flag for review; "Model" suffix is also a loanword.
IDENTIFIER	src/presentacio/LlibreFormBinder.java	12		LlibreFormBinder (class)	EnquadernadorFormulariLlibre / LligadorFormulariLlibre	occ=1 "Form" + "Binder" both English.
IDENTIFIER	src/presentacio/LibraryViewState.java	14		LibraryViewState (class)	EstatVistaBiblioteca	occ=1
IDENTIFIER	src/presentacio/LibraryScreenHost.java	18		LibraryScreenHost (interface)	AmfitrioPantallaBiblioteca	occ=1 "Host" + "Screen" English.
IDENTIFIER	src/presentacio/LeftSidebarPanel.java	34		LeftSidebarPanel (class extends JPanel)	PanellBarraEsquerra	occ=1
IDENTIFIER	src/presentacio/FormValidator.java	15		FormValidator (class)	ValidadorFormulari	occ=1
IDENTIFIER	src/presentacio/FormGridBuilder.java	20		FormGridBuilder (class)	ConstructorGraellaFormulari	occ=1
IDENTIFIER	src/presentacio/FormFieldRegistry.java	29		FormFieldRegistry (class)	RegistreCampsFormulari	occ=1
IDENTIFIER	src/presentacio/BibliotecaTableModel.java	13		BibliotecaTableModel (class)	ModelTaulaBiblioteca	occ=1
IDENTIFIER	src/presentacio/KeyboardShortcuts.java	14		KeyboardShortcuts (class)	DreceresTeclat	occ=1
IDENTIFIER	src/presentacio/renderers/SearchHighlightRenderer.java	13		SearchHighlightRenderer (class)	RenderitzadorDestacatCerca	occ=1
IDENTIFIER	src/presentacio/renderers/ProgressBarRenderer.java	12		ProgressBarRenderer (class extends JProgressBar)	RenderitzadorBarraProgres	occ=1
IDENTIFIER	src/presentacio/renderers/LlegitCheckBoxEditor.java	24		LlegitCheckBoxEditor (class)	EditorCasellaLlegit	occ=1 Mixed; "Llegit" Catalan, "CheckBox" universal, "Editor" English → flag "Editor".
IDENTIFIER	src/presentacio/renderers/LlegitCheckBoxRenderer.java	11		LlegitCheckBoxRenderer (class)	RenderitzadorCasellaLlegit	occ=1 Same as above.
IDENTIFIER	src/presentacio/layouts/WrapLayout.java	31		WrapLayout (class extends FlowLayout)	DisposicióEmbolcall / keep as borrowed name	occ=1 Javadoc says "Adaptat de l'exemple públic 'WrapLayout' del tutorial de Java de Sun" — the name is borrowed from the source.
IDENTIFIER	src/presentacio/QuantADialog.java	25		QuantADialog (class)	QuantADialeg	occ=1 "Quant a" is Catalan, "Dialog" is English.
IDENTIFIER	src/presentacio/PanelTaulaCentral.java	33		jTableBilio (field)	taulaLlibres / jTaulaLlibres	occ=44 references across 8 files (PanelTaulaCentral, PanelMostrarBiblioteca, ControladorTaula, ControladorPrestatgeria, ControladorModeVista, ControladorMenuContextual, ControladorMarcPrincipal, ControladorFiltre, ControladorAccionsLlibre) "Bilio" is Catalan-influenced abbreviation of "Biblioteca" mixed with English "jTable" prefix. Should be "taulaLlibres".
IDENTIFIER	src/presentacio/PanelTaulaCentral.java	236		getjTableBilio() (getter)	obtenirTaulaLlibres()	occ=30+ references in 7 files.
IDENTIFIER	src/presentacio/PanelCalaixFiltre.java	374		getchckbxLlegit() (getter)	obtenirCasellaLlegit()	occ=3+ (also in PanelMostrarBiblioteca.java:159) "chckbx" is NetBeans-era auto-generated prefix; "Llegit" is Catalan.
IDENTIFIER	src/presentacio/PanelCalaixFiltre.java	375		getchckbxNoLlegit() (getter)	obtenirCasellaNoLlegit()	occ=2
IDENTIFIER	src/presentacio/PanelCalaixFiltre.java	376		getbtnFiltrar() (getter)	obtenirBtnFiltrar()	occ=2
IDENTIFIER	src/presentacio/PanelCalaixFiltre.java	41		scrolpaneFiltro (field)	panellDesplacamentFiltre / scrollFiltre	occ=6+
IDENTIFIER	src/presentacio/PanelCalaixFiltre.java	42		panelFiltros (field)	panellFiltres	occ=5+ "Filtros" is Spanish plural of "filtro"; Catalan plural is "filtres".
IDENTIFIER	src/presentacio/listener/EnActualizarBBDD.java	24		EnActualizarBBDD (interface, extends OnLlibreUpdate, OnLlibreDelete)	EnActualitzarBBDD	occ=38 references across 10 files "Actualizar" is Spanish; Catalan is "Actualitzar". This is a Spanish-influenced identifier.
IDENTIFIER	src/presentacio/listener/OnLlibreUpdate.java	6		OnLlibreUpdate (interface)	EnActualitzarLlibre / QuanLlibreActualitzat	occ=4
IDENTIFIER	src/presentacio/listener/OnLlibreDelete.java	7		OnLlibreDelete (interface)	EnEliminarLlibre / QuanLlibreEliminat	occ=6 Note that the internal event class `EsborrarEvent` IS Catalan (Esborrar = to delete in Catalan), so the file itself is mixed. The interface name uses English "On…".
IDENTIFIER	src/presentacio/listener/OnLlibreBlobChanged.java	4		OnLlibreBlobChanged (interface)	EnCanviarBlobLlibre	occ=1
IDENTIFIER	src/presentacio/listener/OnLlistaMembershipChanged.java	4		OnLlistaMembershipChanged (interface)	EnCanviarMembreLlista	occ=1
IDENTIFIER	src/presentacio/listener/OnLlibreAdded.java	6		OnLlibreAdded (interface)	EnAfegirLlibre	occ=1
IDENTIFIER	src/presentacio/listener/EnActualizarBBDD.java	7		onBookUpdated (method)	enActualitzarLlibre / quanLlibreActualitzat	occ=5 references in 5 files English "on…" callback naming convention; Catalan would be "en…" or "quan…".
IDENTIFIER	src/presentacio/listener/EnActualizarBBDD.java	8		onBookDeleted (method)	enEliminarLlibre	occ=4
IDENTIFIER	src/presentacio/listener/EnActualizarBBDD.java	10		onBookDeleting (method)	enEliminantLlibre	occ=4
IDENTIFIER	src/presentacio/listener/OnLlibreBlobChanged.java	5		onBlobChanged (method)	enCanviarBlob	occ=1
IDENTIFIER	src/presentacio/listener/OnLlistaMembershipChanged.java	5		onMembershipChanged (method)	enCanviarMembre	occ=1
IDENTIFIER	src/presentacio/listener/OnLlibreAdded.java	7		onAdded (method)	enAfegit	occ=1
IDENTIFIER	src/presentacio/GestioLlistesListener.java	4		GestioLlistesListener (interface)	EscoltadorGestioLlistes / GestioLlistesEscoltador	occ=1 "GestioLlistes" Catalan, "Listener" English.
IDENTIFIER	src/presentacio/GestioLlistesListener.java	5-7		onShelvesChanged / onShelfRenamed / onShelfDeleted (default methods)	enCanviarPrestatgeries / enReanomenarPrestatge / enEliminarPrestatge	occ=3
IDENTIFIER	src/presentacio/config/ConfiguracioDialogListener.java	5-8		onThemeChange / onProfileSwitch / onFontChange / onRefreshData (default methods)	enCanviarTema / enCanviarPerfil / enCanviarLletra / enRefrescarDades	occ=6 (also in BarraBotonsConfiguracio.java:90, ConfiguracioDataSection.java:79)
IDENTIFIER	src/presentacio/detalles/vista/DetallesLlibrePanel.java	37		DetallesLlibrePanel (class extends JDialog)	PanellDetallsLlibre / DetallsLlibrePanell	occ=11 references in 6 files (LlibreFormBinder.java:15, ControladorImportacio.java, ControladorMenuContextual.java, etc.) "Detalles" is Spanish; Catalan is "Detalls".
IDENTIFIER	src/presentacio/detalles/control/DetallesLlibrePanelControl.java	22		DetallesLlibrePanelControl (class)	ControladorPanellDetallsLlibre	occ=10+ references
IDENTIFIER	src/presentacio/detalles/vista/GuardarLlibresDialogo.java	35		GuardarLlibresDialogo (class extends JDialog)	DialegDesarLlibres	occ=12+ references in 6 files "Dialogo" is Spanish; Catalan is "Diàleg" / "Dialeg". "Guardar" is Spanish; Catalan is "Desar" or "Guardar" (loanword, but inconsistent with the rest of the codebase which uses "desar"/"posar").
IDENTIFIER	src/presentacio/detalles/control/GuardarLlibresDialogoControl.java	28		GuardarLlibresDialogoControl (class)	ControladorDialegDesarLlibres	occ=4+ references
IDENTIFIER	src/presentacio/detalles/vista/LlistesDelLlibreDialog.java	30		LlistesDelLlibreDialog (class extends JDialog)	DialegLlistesLlibre	occ=8+ references "Del" is Spanish contraction; Catalan would be "de" or simply "LlistesLlibre". "Dialog" is English → "Dialeg".
IDENTIFIER	src/presentacio/detalles/control/LlistesDelLlibreControl.java	16		LlistesDelLlibreControl (class)	ControladorLlistesLlibre	occ=4
IDENTIFIER	src/presentacio/detalles/vista/LlistesDelLlibreTableModel.java	9		LlistesDelLlibreTableModel (class)	ModelTaulaLlistesLlibre	occ=5
IDENTIFIER	src/presentacio/galeria/FabricantTargetesCoberta.java	45		FabricantTargetesCoberta (class)	keep	occ=1 Pure Catalan. Listed here only because neighbour classes were mixed.
IDENTIFIER	src/presentacio/galeria/PopupZoomCoberta.java	28		PopupZoomCoberta (class)	PopupZoomCoberta / keep	occ=1 "Popup" and "Zoom" are international loanwords, widely used in Catalan. Optional rename to "FinestretaZoomCoberta".
IDENTIFIER	src/presentacio/galeria/ServeiImatgesCoberta.java	39		ServeiImatgesCoberta (class)	keep	occ=1 Catalan. ### Identifiers in src/main/
IDENTIFIER	src/main/Ejecutable.java	19		Ejecutable (class — main entry point)	Executable	occ=1 "Ejecutable" is Spanish (and English). Catalan accepted form is "Executable" (the loanword). Flag because the suffix `-able` is consistent with the codebase, but the rest of the project avoids Spanish spellings. The Makefile pom.xml `<mainClass>main.Ejecutable</mainClass>` (pom.xml:75) would also need to be updated.
IDENTIFIER	src/main/ShutdownHooks.java	6		ShutdownHooks (class)	GanxosTancada	occ=1 Pure English. ### Identifiers in src/herramienta/
IDENTIFIER	src/herramienta/ConfigDTO.java	7		ConfigDTO (record)	ConfigDTO / RegistreConfiguracio / ConfiguracioDTO	occ=3 references (the record itself and fromConfig() factory) "DTO" = Data Transfer Object, an English abbreviation. Used in one file only; not yet a Catalan convention.
IDENTIFIER	src/herramienta/Lang.java	4		Lang (enum)	Idioma	occ=1 (the enum itself) + 6 references to `Lang.CA/ES/EN` and `Lang.fromCode(…)` "Lang" is universal (used in i18n contexts), but Catalan would be "Idioma". The values CA/ES/EN are universal language codes; keep those. Only the enum name needs a decision.
IDENTIFIER	src/herramienta/I18n.java	8		I18n (class)	keep	occ=1 "i18n" is a universal industry abbreviation — explicitly listed in the SKIP rules. Listed here only for completeness.
IDENTIFIER	src/herramienta/FiltreUtils.java	7		FiltreUtils (class)	UtilitatsFiltre	occ=1 "Filtre" Catalan, "Utils" English (universal). Flag the "Utils" suffix.
IDENTIFIER	src/herramienta/FieldAutoComplete.java	13		FieldAutoComplete (class)	AutocompletatCamp	occ=1 + 1 reference "Field" + "AutoComplete" both English. AdjuntarReturning internal class is Catalan — the rest of the file is mixed.
IDENTIFIER	src/herramienta/AutoCompletion.java	23		AutoCompletion (class extends PlainDocument)	Autocompletat	occ=1 Pure English class name; rest of file uses "Cerca…" (Catalan) in Javadoc. Note: file starts with a public-domain license header (English) — see LICENSE HEADERS section.
IDENTIFIER	src/herramienta/Completer.java	8		Completer (class)	Completador	occ=1 Pure English.
IDENTIFIER	src/herramienta/FormatOptions.java	8		FormatOptions (class)	OpcionsFormat	occ=1
IDENTIFIER	src/herramienta/FontSize.java	3		FontSize (enum)	MidaLletra	occ=1 Pure English.
IDENTIFIER	src/herramienta/Isbn13Normalizer.java	4		Isbn13Normalizer (class)	NormalitzadorIsbn13	occ=1 "Normalizer" English.
IDENTIFIER	src/herramienta/RelationRemapper.java	16		RelationRemapper (class)	RemapejadorRelacions	occ=1 "Remapper" English; the package contains `MapejadorsFiles` (Catalan) — inconsistent.
IDENTIFIER	src/herramienta/JsonImporter.java	31		JsonImporter (class)	ImportadorJson	occ=1 "Json" universal, "Importer" English.
IDENTIFIER	src/herramienta/csv/ShelvesHelper.java	14		ShelvesHelper (class)	UtilitatsPrestatgeries	occ=1 Pure English ("Shelves" + "Helper").
IDENTIFIER	src/herramienta/csv/ShelvesHelper.java	29		cercarOrCreateShelf (method)	cercarOCrearPrestatge	occ=3 (also in GoodreadsCsvStrategy.java:70, LibraryThingCsvStrategy.java:68) Mixed — "cercar" Catalan, "Or" English ("o" Catalan), "Create" English, "Shelf" English ("Prestatge" Catalan).
IDENTIFIER	src/herramienta/csv/ShelvesHelper.java	54		afegirBookToShelf (method)	afegirLlibreAPrestatge	occ=1 Mixed.
IDENTIFIER	src/herramienta/csv/CsvImportStrategy.java	6		CsvImportStrategy (interface)	EstrategiaImportacioCsv	occ=4 (CsvImportStrategy, AbstractMappingCsvStrategy, NativeCsvStrategy, GoodreadsCsvStrategy, LibraryThingCsvStrategy) "Strategy" English, "Import" loanword. Note: "csv" is universal.
IDENTIFIER	src/herramienta/csv/CsvImportStrategy.java	8		getName() (method)	obtenirNom()	occ=4 (in CsvImportStrategy and 3 strategy implementations) Standard Java-getter pattern; flagged because other interfaces in the project use obtenir/posar verb forms.
IDENTIFIER	src/herramienta/csv/AbstractMappingCsvStrategy.java	11		AbstractMappingCsvStrategy (class)	EstrategiaMapatgeCsvAbstracta	occ=1 "Mapping" + "Abstract" English, "Strategy" English.
IDENTIFIER	src/herramienta/csv/NativeCsvStrategy.java	10		NativeCsvStrategy (class)	EstrategiaCsvNativa	occ=1 "Native" English.
IDENTIFIER	src/herramienta/export/JsonExporter.java	8		JsonExporter (class)	ExportadorJson	occ=1 Mixed.
IDENTIFIER	src/herramienta/export/HtmlExporter.java	10		HtmlExporter (class)	ExportadorHtml	occ=1 Mixed.
IDENTIFIER	src/herramienta/export/GoodreadsExportService.java	18		GoodreadsExportService (class)	ServeiExportacioGoodreads	occ=1 "Service" English; "Goodreads" is a 3rd-party name (keep).
IDENTIFIER	src/herramienta/ParseHelpers.java	24		ParseHelpers (class)	UtilitatsAnalisi	occ=1 "Helpers" English plural; the file internally uses `analitzar*` (Catalan) for the actual methods.
IDENTIFIER	src/herramienta/ParseHelpers.java	28,36,44,52,63,74		analitzarLongOrNull / analitzarIntOrNull / analitzarDoubleOrNull / parseLong / parseInt / parseDouble (methods)	keep analitzar* methods; rename parse* to analitzar* (consistency)	occ=6 The "parse*" trio is English while the "analitzar*" trio is Catalan — inconsistent within the same class. Recommend renaming parse* → analitzar*.
IDENTIFIER	src/herramienta/csv/Rfc4180Reader.java	32		hasNext() (interface implementation) (method)	keep	occ=1 Rfc4180Reader implements AutoCloseable; the method name is mandated by the contract — keep. ### Identifiers in src/persistencia/
IDENTIFIER	src/persistencia/ServerConect.java	14		ServerConect (class)	ConnexioServidor / ServerConnexio	occ=11 references (class + 6 references from ControladorPersistencia, SeccioDbConfiguracio, JarLocator) "Server" English + "Conect" Spanish-influenced spelling (correct is "Connect" English, "Connexió" Catalan). The class is a typo/misspelling.
IDENTIFIER	src/persistencia/JarLocator.java	21		JarLocator (class)	LocalitzadorJar / LocalitzadorJars	occ=1 "Locator" English.
IDENTIFIER	src/persistencia/LlibreFieldBindings.java	28		LlibreFieldBindings (class)	EnllacosCampsLlibre	occ=1 "Bindings" English.
IDENTIFIER	src/persistencia/LlibreSearchDao.java	16		LlibreSearchDao (class)	CercadorLlibreDao	occ=1 "Search" English.
IDENTIFIER	src/persistencia/LlibreMapper.java	14		LlibreMapper (class)	MapejadorLlibre	occ=1 "Mapper" English.
IDENTIFIER	src/persistencia/RelationRow.java	8		RelationRow (interface)	RelacioFila / FilaRelacio	occ=1 "Relation" English, "Row" English.
IDENTIFIER	src/persistencia/OverdueLoan.java	-		OverdueLoan (record)	PrestecEndarrerit	occ=1 "Overdue" English; "Loan" English. The Catalan file `domini/facade/DelegatPrestec.java` uses Catalan terms — the record should match.
IDENTIFIER	src/persistencia/ServerConect.java	35		Migracio (record)	keep	occ=1 Pure Catalan. Listed for context.
IDENTIFIER	src/persistencia/LlibreDaoCore.java	110		buildSelect (method)	keep / construirSelect	occ=1 "Build" + "Select" English.
IDENTIFIER	src/persistencia/LlibreMapper.java	32		buildLlibreCore (method)	keep / construirLlibreNucli	occ=1 "Build" English.
IDENTIFIER	src/persistencia/LlibreMapper.java	47		fillLlibreTail (method)	keep / omplirCuaLlibre	occ=1 "Fill" + "Tail" English.
IDENTIFIER	src/persistencia/LlistaDao.java	72		getCount(int llistaId) (method)	obtenirRecompte(int llistaId)	occ=1 "get…" English.
IDENTIFIER	src/persistencia/ServerConect.java	120		getConnection() (method)	obtenirConnexio()	occ=1 ### Identifiers in src/domini/
IDENTIFIER	src/domini/LlibreFilter.java	3		LlibreFilter (class)	FiltreLlibre	occ=1 "Filter" English; the package already contains `FiltreUtils` (Catalan) and `ConstructorFiltreLlibre` (Catalan). Out of step.
IDENTIFIER	src/domini/LlibreFilter.java	39		getFormat() (getter)	obtenirFormat()	occ=4 (also in Llibre.java:240, LlibreFilter.java:39, DelegatEstadistiques.java:36, DetallesLlibrePanelControl.java:146) "get…" English getter; convention in the rest of the codebase is obtenir/posar.
IDENTIFIER	src/domini/Llibre.java	240		getFormat() (getter)	-	See above.
IDENTIFIER	src/domini/Llibre.java	244		isHeavyFieldsLoaded() (getter)	teCampsPesatsCarregats()	occ=1 "is…" English.
IDENTIFIER	src/domini/Llibre.java	248		setHeavyFieldsLoaded(boolean v) (setter)	posarCampsPesatsCarregats(boolean v)	occ=1 "set…" English.
